date,city,product,category,units_sold,festival,festival_boost,season,weather_boost,is_weekend,stockout,stockout_risk_pct
2024-02-18,Lucknow,Foundation,Makeup,63,None,1.0,Winter,1.0,1,0,91
2024-02-18,Jaipur,Lipstick,Makeup,76,None,1.0,Winter,1.0,1,0,82
2024-02-18,Jaipur,Sunscreen SPF50,Skincare,37,None,1.0,Winter,0.8,1,0,60
2024-02-18,Jaipur,Moisturizer,Skincare,112,None,1.0,Winter,1.0,1,0,89
2024-02-18,Jaipur,Face Serum,Skincare,45,None,1.0,Winter,1.0,1,0,83
2024-02-18,Jaipur,Foundation,Makeup,65,None,1.0,Winter,1.0,1,0,88
2024-02-18,Chandigarh,Lipstick,Makeup,84,None,1.0,Winter,1.0,1,0,87
2024-02-18,Chandigarh,Sunscreen SPF50,Skincare,32,None,1.0,Winter,0.6,1,0,50
2024-02-18,Chandigarh,Moisturizer,Skincare,93,None,1.0,Winter,1.0,1,0,71
2024-02-18,Chandigarh,Face Serum,Skincare,46,None,1.0,Winter,1.0,1,0,82
2024-02-18,Chandigarh,Foundation,Makeup,67,None,1.0,Winter,1.0,1,0,88
2024-02-18,Coimbatore,Lipstick,Makeup,67,None,1.0,Mild Winter,1.0,1,0,78
2024-02-18,Coimbatore,Sunscreen SPF50,Skincare,50,None,1.0,Mild Winter,1.1,1,0,88
2024-02-18,Coimbatore,Moisturizer,Skincare,86,None,1.0,Mild Winter,1.0,1,0,74
2024-02-18,Coimbatore,Face Serum,Skincare,41,None,1.0,Mild Winter,1.0,1,0,82
2024-02-18,Coimbatore,Foundation,Makeup,56,None,1.0,Mild Winter,1.0,1,0,83
2024-02-19,Bhopal,Lipstick,Makeup,60,None,1.0,Winter,1.0,0,0,81
2024-02-19,Bhopal,Sunscreen SPF50,Skincare,27,None,1.0,Winter,0.8,0,0,54
2024-02-19,Bhopal,Moisturizer,Skincare,76,None,1.0,Winter,1.0,0,0,75
2024-02-19,Bhopal,Face Serum,Skincare,35,None,1.0,Winter,1.0,0,0,81
2024-02-19,Bhopal,Foundation,Makeup,39,None,1.0,Winter,1.0,0,0,66
2024-02-19,Lucknow,Lipstick,Makeup,72,None,1.0,Winter,1.0,0,0,82
2024-02-19,Lucknow,Sunscreen SPF50,Skincare,36,None,1.0,Winter,0.8,0,0,62
2024-02-19,Lucknow,Moisturizer,Skincare,90,None,1.0,Winter,1.0,0,0,76
2024-02-19,Lucknow,Face Serum,Skincare,37,None,1.0,Winter,1.0,0,0,72
2024-02-19,Lucknow,Foundation,Makeup,53,None,1.0,Winter,1.0,0,0,76
2024-02-19,Jaipur,Lipstick,Makeup,71,None,1.0,Winter,1.0,0,0,76
2024-02-19,Jaipur,Sunscreen SPF50,Skincare,36,None,1.0,Winter,0.8,0,0,58
2024-02-19,Jaipur,Moisturizer,Skincare,84,None,1.0,Winter,1.0,0,0,67
2024-02-19,Jaipur,Face Serum,Skincare,41,None,1.0,Winter,1.0,0,0,76
2024-02-19,Jaipur,Foundation,Makeup,64,None,1.0,Winter,1.0,0,0,87
2024-02-19,Chandigarh,Lipstick,Makeup,60,None,1.0,Winter,1.0,0,0,62
2024-02-19,Chandigarh,Sunscreen SPF50,Skincare,30,None,1.0,Winter,0.6,0,0,47
2024-02-19,Chandigarh,Moisturizer,Skincare,99,None,1.0,Winter,1.0,0,0,76
2024-02-19,Chandigarh,Face Serum,Skincare,35,None,1.0,Winter,1.0,0,0,62
2024-02-19,Chandigarh,Foundation,Makeup,54,None,1.0,Winter,1.0,0,0,71
2024-02-19,Coimbatore,Lipstick,Makeup,67,None,1.0,Mild Winter,1.0,0,0,78
2024-02-19,Coimbatore,Sunscreen SPF50,Skincare,46,None,1.0,Mild Winter,1.1,0,0,81
2024-02-19,Coimbatore,Moisturizer,Skincare,91,None,1.0,Mild Winter,1.0,0,0,79
2024-02-19,Coimbatore,Face Serum,Skincare,33,None,1.0,Mild Winter,1.0,0,0,66
2024-02-19,Coimbatore,Foundation,Makeup,62,None,1.0,Mild Winter,1.0,0,0,92
2024-02-20,Bhopal,Lipstick,Makeup,47,None,1.0,Winter,1.0,0,0,63
2024-02-20,Bhopal,Sunscreen SPF50,Skincare,29,None,1.0,Winter,0.8,0,0,58
2024-02-20,Bhopal,Moisturizer,Skincare,72,None,1.0,Winter,1.0,0,0,71
2024-02-20,Bhopal,Face Serum,Skincare,30,None,1.0,Winter,1.0,0,0,69
2024-02-20,Bhopal,Foundation,Makeup,41,None,1.0,Winter,1.0,0,0,70
2024-02-20,Lucknow,Lipstick,Makeup,67,None,1.0,Winter,1.0,0,0,76
2024-02-20,Lucknow,Sunscreen SPF50,Skincare,40,None,1.0,Winter,0.8,0,0,68
2024-02-20,Lucknow,Moisturizer,Skincare,85,None,1.0,Winter,1.0,0,0,71
2024-02-20,Lucknow,Face Serum,Skincare,39,None,1.0,Winter,1.0,0,0,76
2024-02-20,Lucknow,Foundation,Makeup,51,None,1.0,Winter,1.0,0,0,73
2024-02-20,Jaipur,Lipstick,Makeup,71,None,1.0,Winter,1.0,0,0,76
2024-02-20,Jaipur,Sunscreen SPF50,Skincare,40,None,1.0,Winter,0.8,0,0,65
2024-02-20,Jaipur,Moisturizer,Skincare,99,None,1.0,Winter,1.0,0,0,79
2024-02-20,Jaipur,Face Serum,Skincare,40,None,1.0,Winter,1.0,0,0,74
2024-02-20,Jaipur,Foundation,Makeup,55,None,1.0,Winter,1.0,0,0,75
2024-02-20,Chandigarh,Lipstick,Makeup,68,None,1.0,Winter,1.0,0,0,70
2024-02-20,Chandigarh,Sunscreen SPF50,Skincare,31,None,1.0,Winter,0.6,0,0,48
2024-02-20,Chandigarh,Moisturizer,Skincare,95,None,1.0,Winter,1.0,0,0,73
2024-02-20,Chandigarh,Face Serum,Skincare,46,None,1.0,Winter,1.0,0,0,82
2024-02-20,Chandigarh,Foundation,Makeup,51,None,1.0,Winter,1.0,0,0,67
2024-02-20,Coimbatore,Lipstick,Makeup,64,None,1.0,Mild Winter,1.0,0,0,75
2024-02-20,Coimbatore,Sunscreen SPF50,Skincare,54,None,1.0,Mild Winter,1.1,0,0,95
2024-02-20,Coimbatore,Moisturizer,Skincare,82,None,1.0,Mild Winter,1.0,0,0,71
2024-02-20,Coimbatore,Face Serum,Skincare,35,None,1.0,Mild Winter,1.0,0,0,70
2024-02-20,Coimbatore,Foundation,Makeup,44,None,1.0,Mild Winter,1.0,0,0,65
2024-02-21,Bhopal,Lipstick,Makeup,50,None,1.0,Winter,1.0,0,0,67
2024-02-21,Bhopal,Sunscreen SPF50,Skincare,30,None,1.0,Winter,0.8,0,0,60
2024-02-21,Bhopal,Moisturizer,Skincare,72,None,1.0,Winter,1.0,0,0,71
2024-02-21,Bhopal,Face Serum,Skincare,34,None,1.0,Winter,1.0,0,0,78
2024-02-21,Bhopal,Foundation,Makeup,42,None,1.0,Winter,1.0,0,0,71
2024-02-21,Lucknow,Lipstick,Makeup,58,None,1.0,Winter,1.0,0,0,66
2024-02-21,Lucknow,Sunscreen SPF50,Skincare,36,None,1.0,Winter,0.8,0,0,62
2024-02-21,Lucknow,Moisturizer,Skincare,83,None,1.0,Winter,1.0,0,0,70
2024-02-21,Lucknow,Face Serum,Skincare,44,None,1.0,Winter,1.0,0,0,86
2024-02-21,Lucknow,Foundation,Makeup,52,None,1.0,Winter,1.0,0,0,75
2024-02-21,Jaipur,Lipstick,Makeup,73,None,1.0,Winter,1.0,0,0,78
2024-02-21,Jaipur,Sunscreen SPF50,Skincare,37,None,1.0,Winter,0.8,0,0,60
2024-02-21,Jaipur,Moisturizer,Skincare,85,None,1.0,Winter,1.0,0,0,67
2024-02-21,Jaipur,Face Serum,Skincare,39,None,1.0,Winter,1.0,0,0,72
2024-02-21,Jaipur,Foundation,Makeup,58,None,1.0,Winter,1.0,0,0,79
2024-02-21,Chandigarh,Lipstick,Makeup,68,None,1.0,Winter,1.0,0,0,70
2024-02-21,Chandigarh,Sunscreen SPF50,Skincare,29,None,1.0,Winter,0.6,0,0,45
2024-02-21,Chandigarh,Moisturizer,Skincare,90,None,1.0,Winter,1.0,0,0,69
2024-02-21,Chandigarh,Face Serum,Skincare,44,None,1.0,Winter,1.0,0,0,78
2024-02-21,Chandigarh,Foundation,Makeup,65,None,1.0,Winter,1.0,0,0,85
2024-02-21,Coimbatore,Lipstick,Makeup,57,None,1.0,Mild Winter,1.0,0,0,67
2024-02-21,Coimbatore,Sunscreen SPF50,Skincare,50,None,1.0,Mild Winter,1.1,0,0,88
2024-02-21,Coimbatore,Moisturizer,Skincare,78,None,1.0,Mild Winter,1.0,0,0,67
2024-02-21,Coimbatore,Face Serum,Skincare,36,None,1.0,Mild Winter,1.0,0,0,72
2024-02-21,Coimbatore,Foundation,Makeup,49,None,1.0,Mild Winter,1.0,0,0,72
2024-02-22,Bhopal,Lipstick,Makeup,56,None,1.0,Winter,1.0,0,0,75
2024-02-22,Bhopal,Sunscreen SPF50,Skincare,32,None,1.0,Winter,0.8,0,0,65
2024-02-22,Bhopal,Moisturizer,Skincare,74,None,1.0,Winter,1.0,0,0,73
2024-02-22,Bhopal,Face Serum,Skincare,30,None,1.0,Winter,1.0,0,0,69
2024-02-22,Bhopal,Foundation,Makeup,44,None,1.0,Winter,1.0,0,0,75
2024-02-22,Lucknow,Lipstick,Makeup,63,None,1.0,Winter,1.0,0,0,72
2024-02-22,Lucknow,Sunscreen SPF50,Skincare,36,None,1.0,Winter,0.8,0,0,62
2024-02-22,Lucknow,Moisturizer,Skincare,82,None,1.0,Winter,1.0,0,0,69
2024-02-22,Lucknow,Face Serum,Skincare,41,None,1.0,Winter,1.0,0,0,80
2024-02-22,Lucknow,Foundation,Makeup,55,None,1.0,Winter,1.0,0,0,79
2024-02-22,Jaipur,Lipstick,Makeup,63,None,1.0,Winter,1.0,0,0,68
2024-02-22,Jaipur,Sunscreen SPF50,Skincare,33,None,1.0,Winter,0.8,0,0,53
2024-02-22,Jaipur,Moisturizer,Skincare,83,None,1.0,Winter,1.0,0,0,66
2024-02-22,Jaipur,Face Serum,Skincare,41,None,1.0,Winter,1.0,0,0,76
2024-02-22,Jaipur,Foundation,Makeup,55,None,1.0,Winter,1.0,0,0,75
2024-02-22,Chandigarh,Lipstick,Makeup,67,None,1.0,Winter,1.0,0,0,69
2024-02-22,Chandigarh,Sunscreen SPF50,Skincare,30,None,1.0,Winter,0.6,0,0,47
2024-02-22,Chandigarh,Moisturizer,Skincare,100,None,1.0,Winter,1.0,0,0,76
2024-02-22,Chandigarh,Face Serum,Skincare,46,None,1.0,Winter,1.0,0,0,82
2024-02-22,Chandigarh,Foundation,Makeup,55,None,1.0,Winter,1.0,0,0,72
2024-02-22,Coimbatore,Lipstick,Makeup,62,None,1.0,Mild Winter,1.0,0,0,72
2024-02-22,Coimbatore,Sunscreen SPF50,Skincare,51,None,1.0,Mild Winter,1.1,0,0,89
2024-02-22,Coimbatore,Moisturizer,Skincare,86,None,1.0,Mild Winter,1.0,0,0,74
2024-02-22,Coimbatore,Face Serum,Skincare,33,None,1.0,Mild Winter,1.0,0,0,66
2024-02-22,Coimbatore,Foundation,Makeup,56,None,1.0,Mild Winter,1.0,0,0,83
2024-02-23,Bhopal,Lipstick,Makeup,55,None,1.0,Winter,1.0,0,0,74
2024-02-23,Bhopal,Sunscreen SPF50,Skincare,30,None,1.0,Winter,0.8,0,0,60
2024-02-23,Bhopal,Moisturizer,Skincare,76,None,1.0,Winter,1.0,0,0,75
2024-02-23,Bhopal,Face Serum,Skincare,34,None,1.0,Winter,1.0,0,0,78
2024-02-23,Bhopal,Foundation,Makeup,40,None,1.0,Winter,1.0,0,0,68
2024-02-23,Lucknow,Lipstick,Makeup,65,None,1.0,Winter,1.0,0,0,74
2024-02-23,Lucknow,Sunscreen SPF50,Skincare,38,None,1.0,Winter,0.8,0,0,65
2024-02-23,Lucknow,Moisturizer,Skincare,79,None,1.0,Winter,1.0,0,0,66
2024-02-23,Lucknow,Face Serum,Skincare,39,None,1.0,Winter,1.0,0,0,76
2024-02-23,Lucknow,Foundation,Makeup,52,None,1.0,Winter,1.0,0,0,75
2024-02-23,Jaipur,Lipstick,Makeup,65,None,1.0,Winter,1.0,0,0,70
2024-02-23,Jaipur,Sunscreen SPF50,Skincare,37,None,1.0,Winter,0.8,0,0,60
2024-02-23,Jaipur,Moisturizer,Skincare,92,None,1.0,Winter,1.0,0,0,73
2024-02-23,Jaipur,Face Serum,Skincare,41,None,1.0,Winter,1.0,0,0,76
2024-02-23,Jaipur,Foundation,Makeup,56,None,1.0,Winter,1.0,0,0,76
2024-02-23,Chandigarh,Lipstick,Makeup,70,None,1.0,Winter,1.0,0,0,72
2024-02-23,Chandigarh,Sunscreen SPF50,Skincare,28,None,1.0,Winter,0.6,0,0,43
2024-02-23,Chandigarh,Moisturizer,Skincare,106,None,1.0,Winter,1.0,0,0,81
2024-02-23,Chandigarh,Face Serum,Skincare,34,None,1.0,Winter,1.0,0,0,60
2024-02-23,Chandigarh,Foundation,Makeup,56,None,1.0,Winter,1.0,0,0,73
2024-02-23,Coimbatore,Lipstick,Makeup,61,None,1.0,Mild Winter,1.0,0,0,71
2024-02-23,Coimbatore,Sunscreen SPF50,Skincare,40,None,1.0,Mild Winter,1.1,0,0,70
2024-02-23,Coimbatore,Moisturizer,Skincare,95,None,1.0,Mild Winter,1.0,0,0,82
2024-02-23,Coimbatore,Face Serum,Skincare,39,None,1.0,Mild Winter,1.0,0,0,78
2024-02-23,Coimbatore,Foundation,Makeup,47,None,1.0,Mild Winter,1.0,0,0,69
2024-02-24,Bhopal,Lipstick,Makeup,55,None,1.0,Winter,1.0,1,0,74
2024-02-24,Bhopal,Sunscreen SPF50,Skincare,32,None,1.0,Winter,0.8,1,0,65
2024-02-24,Bhopal,Moisturizer,Skincare,76,None,1.0,Winter,1.0,1,0,75
2024-02-24,Bhopal,Face Serum,Skincare,34,None,1.0,Winter,1.0,1,0,78
2024-02-24,Bhopal,Foundation,Makeup,53,None,1.0,Winter,1.0,1,0,90
2024-02-24,Lucknow,Lipstick,Makeup,80,None,1.0,Winter,1.0,1,0,91
2024-02-24,Lucknow,Sunscreen SPF50,Skincare,39,None,1.0,Winter,0.8,1,0,67
2024-02-24,Lucknow,Moisturizer,Skincare,107,None,1.0,Winter,1.0,1,0,90
2024-02-24,Lucknow,Face Serum,Skincare,36,None,1.0,Winter,1.0,1,0,70
2024-02-24,Lucknow,Foundation,Makeup,49,None,1.0,Winter,1.0,1,0,71
2024-02-24,Jaipur,Lipstick,Makeup,81,None,1.0,Winter,1.0,1,0,87
2024-02-24,Jaipur,Sunscreen SPF50,Skincare,40,None,1.0,Winter,0.8,1,0,65
2024-02-24,Jaipur,Moisturizer,Skincare,106,None,1.0,Winter,1.0,1,0,84
2024-02-24,Jaipur,Face Serum,Skincare,48,None,1.0,Winter,1.0,1,0,88
2024-02-24,Jaipur,Foundation,Makeup,60,None,1.0,Winter,1.0,1,0,81
2024-02-24,Chandigarh,Lipstick,Makeup,76,None,1.0,Winter,1.0,1,0,79
2024-02-24,Chandigarh,Sunscreen SPF50,Skincare,36,None,1.0,Winter,0.6,1,0,56
2024-02-24,Chandigarh,Moisturizer,Skincare,122,None,1.0,Winter,1.0,1,0,93
2024-02-24,Chandigarh,Face Serum,Skincare,42,None,1.0,Winter,1.0,1,0,74
2024-02-24,Chandigarh,Foundation,Makeup,57,None,1.0,Winter,1.0,1,0,74
2024-02-24,Coimbatore,Lipstick,Makeup,62,None,1.0,Mild Winter,1.0,1,0,72
2024-02-24,Coimbatore,Sunscreen SPF50,Skincare,47,None,1.0,Mild Winter,1.1,1,0,82
2024-02-24,Coimbatore,Moisturizer,Skincare,100,None,1.0,Mild Winter,1.0,1,0,86
2024-02-24,Coimbatore,Face Serum,Skincare,38,None,1.0,Mild Winter,1.0,1,0,76
2024-02-24,Coimbatore,Foundation,Makeup,55,None,1.0,Mild Winter,1.0,1,0,81
2024-02-25,Bhopal,Lipstick,Makeup,55,None,1.0,Winter,1.0,1,0,74
2024-02-25,Bhopal,Sunscreen SPF50,Skincare,30,None,1.0,Winter,0.8,1,0,60
2024-02-25,Bhopal,Moisturizer,Skincare,74,None,1.0,Winter,1.0,1,0,73
2024-02-25,Bhopal,Face Serum,Skincare,34,None,1.0,Winter,1.0,1,0,78
2024-02-25,Bhopal,Foundation,Makeup,48,None,1.0,Winter,1.0,1,0,81
2024-02-25,Lucknow,Lipstick,Makeup,73,None,1.0,Winter,1.0,1,0,83
2024-02-25,Lucknow,Sunscreen SPF50,Skincare,35,None,1.0,Winter,0.8,1,0,60
2024-02-25,Lucknow,Moisturizer,Skincare,91,None,1.0,Winter,1.0,1,0,77
2024-02-25,Lucknow,Face Serum,Skincare,39,None,1.0,Winter,1.0,1,0,76
2024-02-25,Lucknow,Foundation,Makeup,62,None,1.0,Winter,1.0,1,0,89
2024-02-25,Jaipur,Lipstick,Makeup,70,None,1.0,Winter,1.0,1,0,75
2024-02-25,Jaipur,Sunscreen SPF50,Skincare,44,None,1.0,Winter,0.8,1,0,71
2024-02-25,Jaipur,Moisturizer,Skincare,101,None,1.0,Winter,1.0,1,0,80
2024-02-25,Jaipur,Face Serum,Skincare,43,None,1.0,Winter,1.0,1,0,79
2024-02-25,Jaipur,Foundation,Makeup,63,None,1.0,Winter,1.0,1,0,86
2024-02-25,Chandigarh,Lipstick,Makeup,81,None,1.0,Winter,1.0,1,0,84
2024-02-25,Chandigarh,Sunscreen SPF50,Skincare,37,None,1.0,Winter,0.6,1,0,57
2024-02-25,Chandigarh,Moisturizer,Skincare,112,None,1.0,Winter,1.0,1,0,86
2024-02-25,Chandigarh,Face Serum,Skincare,43,None,1.0,Winter,1.0,1,0,76
2024-02-25,Chandigarh,Foundation,Makeup,54,None,1.0,Winter,1.0,1,0,71
2024-02-25,Coimbatore,Lipstick,Makeup,72,None,1.0,Mild Winter,1.0,1,0,84
2024-02-25,Coimbatore,Sunscreen SPF50,Skincare,57,None,1.0,Mild Winter,1.1,1,0,100
2024-02-25,Coimbatore,Moisturizer,Skincare,101,None,1.0,Mild Winter,1.0,1,0,87
2024-02-25,Coimbatore,Face Serum,Skincare,38,None,1.0,Mild Winter,1.0,1,0,76
2024-02-25,Coimbatore,Foundation,Makeup,52,None,1.0,Mild Winter,1.0,1,0,77
2024-02-26,Bhopal,Lipstick,Makeup,58,None,1.0,Winter,1.0,0,0,78
2024-02-26,Bhopal,Sunscreen SPF50,Skincare,31,None,1.0,Winter,0.8,0,0,62
2024-02-26,Bhopal,Moisturizer,Skincare,74,None,1.0,Winter,1.0,0,0,73
2024-02-26,Bhopal,Face Serum,Skincare,31,None,1.0,Winter,1.0,0,0,71
2024-02-26,Bhopal,Foundation,Makeup,44,None,1.0,Winter,1.0,0,0,75
2024-02-26,Lucknow,Lipstick,Makeup,58,None,1.0,Winter,1.0,0,0,66
2024-02-26,Lucknow,Sunscreen SPF50,Skincare,31,None,1.0,Winter,0.8,0,0,53
2024-02-26,Lucknow,Moisturizer,Skincare,84,None,1.0,Winter,1.0,0,0,71
2024-02-26,Lucknow,Face Serum,Skincare,36,None,1.0,Winter,1.0,0,0,70
2024-02-26,Lucknow,Foundation,Makeup,54,None,1.0,Winter,1.0,0,0,78
2024-02-26,Jaipur,Lipstick,Makeup,71,None,1.0,Winter,1.0,0,0,76
2024-02-26,Jaipur,Sunscreen SPF50,Skincare,40,None,1.0,Winter,0.8,0,0,65
2024-02-26,Jaipur,Moisturizer,Skincare,98,None,1.0,Winter,1.0,0,0,78
2024-02-26,Jaipur,Face Serum,Skincare,42,None,1.0,Winter,1.0,0,0,77
2024-02-26,Jaipur,Foundation,Makeup,63,None,1.0,Winter,1.0,0,0,86
2024-02-26,Chandigarh,Lipstick,Makeup,73,None,1.0,Winter,1.0,0,0,75
2024-02-26,Chandigarh,Sunscreen SPF50,Skincare,28,None,1.0,Winter,0.6,0,0,43
2024-02-26,Chandigarh,Moisturizer,Skincare,102,None,1.0,Winter,1.0,0,0,78
2024-02-26,Chandigarh,Face Serum,Skincare,47,None,1.0,Winter,1.0,0,0,83
2024-02-26,Chandigarh,Foundation,Makeup,59,None,1.0,Winter,1.0,0,0,77
2024-02-26,Coimbatore,Lipstick,Makeup,60,None,1.0,Mild Winter,1.0,0,0,70
2024-02-26,Coimbatore,Sunscreen SPF50,Skincare,47,None,1.0,Mild Winter,1.1,0,0,82
2024-02-26,Coimbatore,Moisturizer,Skincare,81,None,1.0,Mild Winter,1.0,0,0,70
2024-02-26,Coimbatore,Face Serum,Skincare,35,None,1.0,Mild Winter,1.0,0,0,70
2024-02-26,Coimbatore,Foundation,Makeup,49,None,1.0,Mild Winter,1.0,0,0,72
2024-02-27,Bhopal,Lipstick,Makeup,55,None,1.0,Winter,1.0,0,0,74
2024-02-27,Bhopal,Sunscreen SPF50,Skincare,32,None,1.0,Winter,0.8,0,0,65
2024-02-27,Bhopal,Moisturizer,Skincare,69,None,1.0,Winter,1.0,0,0,68
2024-02-27,Bhopal,Face Serum,Skincare,31,None,1.0,Winter,1.0,0,0,71
2024-02-27,Bhopal,Foundation,Makeup,42,None,1.0,Winter,1.0,0,0,71
2024-02-27,Lucknow,Lipstick,Makeup,65,None,1.0,Winter,1.0,0,0,74
2024-02-27,Lucknow,Sunscreen SPF50,Skincare,34,None,1.0,Winter,0.8,0,0,58
2024-02-27,Lucknow,Moisturizer,Skincare,84,None,1.0,Winter,1.0,0,0,71
2024-02-27,Lucknow,Face Serum,Skincare,35,None,1.0,Winter,1.0,0,0,68
2024-02-27,Lucknow,Foundation,Makeup,52,None,1.0,Winter,1.0,0,0,75
2024-02-27,Jaipur,Lipstick,Makeup,65,None,1.0,Winter,1.0,0,0,70
2024-02-27,Jaipur,Sunscreen SPF50,Skincare,45,None,1.0,Winter,0.8,0,0,73
2024-02-27,Jaipur,Moisturizer,Skincare,101,None,1.0,Winter,1.0,0,0,80
2024-02-27,Jaipur,Face Serum,Skincare,37,None,1.0,Winter,1.0,0,0,68
2024-02-27,Jaipur,Foundation,Makeup,58,None,1.0,Winter,1.0,0,0,79
2024-02-27,Chandigarh,Lipstick,Makeup,75,None,1.0,Winter,1.0,0,0,78
2024-02-27,Chandigarh,Sunscreen SPF50,Skincare,30,None,1.0,Winter,0.6,0,0,47
2024-02-27,Chandigarh,Moisturizer,Skincare,90,None,1.0,Winter,1.0,0,0,69
2024-02-27,Chandigarh,Face Serum,Skincare,42,None,1.0,Winter,1.0,0,0,74
2024-02-27,Chandigarh,Foundation,Makeup,52,None,1.0,Winter,1.0,0,0,68
2024-02-27,Coimbatore,Lipstick,Makeup,65,None,1.0,Mild Winter,1.0,0,0,76
2024-02-27,Coimbatore,Sunscreen SPF50,Skincare,49,None,1.0,Mild Winter,1.1,0,0,86
2024-02-27,Coimbatore,Moisturizer,Skincare,88,None,1.0,Mild Winter,1.0,0,0,76
2024-02-27,Coimbatore,Face Serum,Skincare,36,None,1.0,Mild Winter,1.0,0,0,72
2024-02-27,Coimbatore,Foundation,Makeup,54,None,1.0,Mild Winter,1.0,0,0,80
2024-02-28,Bhopal,Lipstick,Makeup,57,None,1.0,Winter,1.0,0,0,77
2024-02-28,Bhopal,Sunscreen SPF50,Skincare,28,None,1.0,Winter,0.8,0,0,56
2024-02-28,Bhopal,Moisturizer,Skincare,67,None,1.0,Winter,1.0,0,0,67
2024-02-28,Bhopal,Face Serum,Skincare,33,None,1.0,Winter,1.0,0,0,76
2024-02-28,Bhopal,Foundation,Makeup,45,None,1.0,Winter,1.0,0,0,76
2024-02-28,Lucknow,Lipstick,Makeup,67,None,1.0,Winter,1.0,0,0,76
2024-02-28,Lucknow,Sunscreen SPF50,Skincare,31,None,1.0,Winter,0.8,0,0,53
2024-02-28,Lucknow,Moisturizer,Skincare,77,None,1.0,Winter,1.0,0,0,65
2024-02-28,Lucknow,Face Serum,Skincare,37,None,1.0,Winter,1.0,0,0,72
2024-02-28,Lucknow,Foundation,Makeup,46,None,1.0,Winter,1.0,0,0,66
2024-02-28,Jaipur,Lipstick,Makeup,65,None,1.0,Winter,1.0,0,0,70
2024-02-28,Jaipur,Sunscreen SPF50,Skincare,35,None,1.0,Winter,0.8,0,0,56
2024-02-28,Jaipur,Moisturizer,Skincare,99,None,1.0,Winter,1.0,0,0,79
2024-02-28,Jaipur,Face Serum,Skincare,43,None,1.0,Winter,1.0,0,0,79
2024-02-28,Jaipur,Foundation,Makeup,52,None,1.0,Winter,1.0,0,0,71
2024-02-28,Chandigarh,Lipstick,Makeup,74,None,1.0,Winter,1.0,0,0,77
2024-02-28,Chandigarh,Sunscreen SPF50,Skincare,26,None,1.0,Winter,0.6,0,0,40
2024-02-28,Chandigarh,Moisturizer,Skincare,93,None,1.0,Winter,1.0,0,0,71
2024-02-28,Chandigarh,Face Serum,Skincare,43,None,1.0,Winter,1.0,0,0,76
2024-02-28,Chandigarh,Foundation,Makeup,57,None,1.0,Winter,1.0,0,0,74
2024-02-28,Coimbatore,Lipstick,Makeup,62,None,1.0,Mild Winter,1.0,0,0,72
2024-02-28,Coimbatore,Sunscreen SPF50,Skincare,52,None,1.0,Mild Winter,1.1,0,0,91
2024-02-28,Coimbatore,Moisturizer,Skincare,96,None,1.0,Mild Winter,1.0,0,0,83
2024-02-28,Coimbatore,Face Serum,Skincare,41,None,1.0,Mild Winter,1.0,0,0,82
2024-02-28,Coimbatore,Foundation,Makeup,48,None,1.0,Mild Winter,1.0,0,0,71
2024-02-29,Bhopal,Lipstick,Makeup,56,None,1.0,Winter,1.0,0,0,75
2024-02-29,Bhopal,Sunscreen SPF50,Skincare,31,None,1.0,Winter,0.8,0,0,62
2024-02-29,Bhopal,Moisturizer,Skincare,71,None,1.0,Winter,1.0,0,0,70
2024-02-29,Bhopal,Face Serum,Skincare,32,None,1.0,Winter,1.0,0,0,74
2024-02-29,Bhopal,Foundation,Makeup,36,None,1.0,Winter,1.0,0,0,61
2024-02-29,Lucknow,Lipstick,Makeup,67,None,1.0,Winter,1.0,0,0,76
2024-02-29,Lucknow,Sunscreen SPF50,Skincare,33,None,1.0,Winter,0.8,0,0,56
2024-02-29,Lucknow,Moisturizer,Skincare,90,None,1.0,Winter,1.0,0,0,76
2024-02-29,Lucknow,Face Serum,Skincare,42,None,1.0,Winter,1.0,0,0,82
2024-02-29,Lucknow,Foundation,Makeup,44,None,1.0,Winter,1.0,0,0,63
2024-02-29,Jaipur,Lipstick,Makeup,74,None,1.0,Winter,1.0,0,0,80
2024-02-29,Jaipur,Sunscreen SPF50,Skincare,42,None,1.0,Winter,0.8,0,0,68
2024-02-29,Jaipur,Moisturizer,Skincare,104,None,1.0,Winter,1.0,0,0,83
2024-02-29,Jaipur,Face Serum,Skincare,42,None,1.0,Winter,1.0,0,0,77
2024-02-29,Jaipur,Foundation,Makeup,56,None,1.0,Winter,1.0,0,0,76
2024-02-29,Chandigarh,Lipstick,Makeup,75,None,1.0,Winter,1.0,0,0,78
2024-02-29,Chandigarh,Sunscreen SPF50,Skincare,31,None,1.0,Winter,0.6,0,0,48
2024-02-29,Chandigarh,Moisturizer,Skincare,99,None,1.0,Winter,1.0,0,0,76
2024-02-29,Chandigarh,Face Serum,Skincare,40,None,1.0,Winter,1.0,0,0,71
2024-02-29,Chandigarh,Foundation,Makeup,52,None,1.0,Winter,1.0,0,0,68
2024-02-29,Coimbatore,Lipstick,Makeup,72,None,1.0,Mild Winter,1.0,0,0,84
2024-02-29,Coimbatore,Sunscreen SPF50,Skincare,46,None,1.0,Mild Winter,1.1,0,0,81
2024-02-29,Coimbatore,Moisturizer,Skincare,77,None,1.0,Mild Winter,1.0,0,0,66
2024-02-29,Coimbatore,Face Serum,Skincare,39,None,1.0,Mild Winter,1.0,0,0,78
